id,left,top,right,bottom,_mean,Chlorideme,Fluorideme,Hardnessme,SARmean,Sulfatemea,TDSmean,WellDepthm,Joined lay,LR_prob_Y,NBC_prob_Y,LR_pred_Y,label_NBCpred
655,-57169.5506,1157892.777,-52341.5186,1153064.745,58.86250632,58.86250632,1.148010981,38.93513188,39.57535545,136.1423817,716.0930491,841.7570161,2,,,,
656,-57169.5506,1153064.745,-52341.5186,1148236.713,63.74210206,63.74210206,1.183704565,43.01111122,38.58922564,150.4449853,740.5477224,835.8327109,2,,,,
657,-57169.5506,1148236.713,-52341.5186,1143408.681,70.76637712,70.76637712,1.196964535,48.23495453,36.00059341,162.3358288,747.2030894,827.3457522,2,,,,
658,-57169.5506,1143408.681,-52341.5186,1138580.649,75.31819379,75.31819379,1.218259173,49.6146143,34.81915967,162.6335347,745.7507091,848.5307982,0,,,,
659,-57169.5506,1138580.649,-52341.5186,1133752.617,80.84420487,80.84420487,1.251866575,49.88514891,34.46905946,160.4737655,749.8619147,866.7445394,0,,,,
660,-57169.5506,1133752.617,-52341.5186,1128924.585,93.48612027,93.48612027,1.327237929,52.45913956,35.19131266,165.3630371,786.5234097,826.8923477,0,,,,
661,-57169.5506,1128924.585,-52341.5186,1124096.553,114.4327729,114.4327729,1.432410645,55.52464517,36.63128408,173.602888,847.319885,771.1894326,0,,,,
662,-57169.5506,1124096.553,-52341.5186,1119268.521,150.5244066,150.5244066,1.565570836,57.27768774,38.92265966,181.8344362,935.9520797,738.4150936,0,,,,
663,-57169.5506,1119268.521,-52341.5186,1114440.489,231.3871407,231.3871407,1.773797833,56.8353412,43.59429746,190.3237911,1106.273919,743.3160867,1,,,,
664,-57169.5506,1114440.489,-52341.5186,1109612.457,419.3320688,419.3320688,2.139303903,52.23330349,53.70643487,196.9975096,1466.477295,805.7101104,2,,,,
665,-57169.5506,1104784.425,-52341.5186,1099956.393,274.071426,274.071426,2.232992515,55.65813696,49.54049085,237.1170539,1298.244861,797.2136282,1,,,,
666,-57169.5506,1099956.393,-52341.5186,1095128.361,209.7602917,209.7602917,2.13307005,58.96688023,45.95885311,242.8560138,1189.915522,790.748914,0,,,,
667,-57169.5506,1095128.361,-52341.5186,1090300.329,181.6303196,181.6303196,2.054721324,61.87048283,43.6548972,246.3169304,1140.563069,810.3628844,1,,,,
668,-57169.5506,1090300.329,-52341.5186,1085472.297,180.3814071,180.3814071,2.088068653,62.30626115,43.36673365,256.3351601,1155.422778,877.566031,1,,,,
669,-57169.5506,1085472.297,-52341.5186,1080644.265,215.5617737,215.5617737,2.325031771,58.3459602,45.46678608,273.8206813,1249.588474,1030.337169,1,,,,
670,-57169.5506,1080644.265,-52341.5186,1075816.233,321.5468562,321.5468562,2.935339821,47.80770012,51.06559608,293.9006855,1466.580198,1285.026385,1,0.985175309,0.985160939,1,1
671,-57169.5506,1075816.233,-52341.5186,1070988.201,215.1800449,215.1800449,2.445301822,46.82430258,42.755772,259.9764044,1213.180384,1277.245837,1,,,,
672,-57169.5506,1070988.201,-52341.5186,1066160.169,191.7173428,191.7173428,2.678347106,48.8701733,47.10751855,301.9522566,1336.446215,1331.70627,1,,,,
673,-57169.5506,1066160.169,-52341.5186,1061332.137,187.78679,187.78679,3.214041408,43.2588995,53.0591924,337.9082164,1483.093285,1522.560462,1,0.971869375,0.995806361,1,1
674,-57169.5506,1061332.137,-52341.5186,1056504.105,205.7071132,205.7071132,2.560371083,51.01989248,50.99057361,314.4810225,1394.837628,1217.612532,0,,,,
675,-57169.5506,1056504.105,-52341.5186,1051676.073,198.2642893,198.2642893,2.503813865,51.43702557,51.79254173,312.2527351,1364.941683,1152.640514,0,,,,
676,-57169.5506,1051676.073,-52341.5186,1046848.041,198.0908102,198.0908102,3.061151998,42.19252504,59.01161137,340.805667,1466.054158,1349.618125,20,,,,
677,-57169.5506,1046848.041,-52341.5186,1042020.009,222.3850247,222.3850247,4.10994263,24.6896143,72.22833701,396.168985,1710.54602,1767.217258,0.800000012,0.987335891,0.997040823,1,1
678,-57169.5506,1042020.009,-52341.5186,1037191.977,198.5998009,198.5998009,3.55404965,35.31292047,64.01926713,364.1191696,1552.851997,1510.246886,1,,,,
679,-57169.5506,1037191.977,-52341.5186,1032363.945,170.0226821,170.0226821,2.905899125,48.66767136,54.10623237,329.4792191,1372.486527,1189.031465,1,,,,
680,-57169.5506,1032363.945,-52341.5186,1027535.913,177.3343739,177.3343739,3.137058821,48.88157089,54.26137356,346.9255353,1437.033789,1199.870831,1,,,,
681,-57169.5506,1027535.913,-52341.5186,1022707.881,178.5992067,178.5992067,3.219802131,49.16718141,54.25835598,352.7212172,1456.904849,1200.845434,1,,,,
682,-57169.5506,1022707.881,-52341.5186,1017879.849,153.7058148,153.7058148,2.741241785,55.72083123,49.36068683,321.1761683,1308.864875,1034.284779,1,,,,
683,-57169.5506,1017879.849,-52341.5186,1013051.817,134.2612194,134.2612194,2.36823833,60.86634753,45.57304139,296.5291877,1193.517533,904.3972951,0,,,,
684,-52341.5186,1191689.001,-47513.4866,1186860.969,49.77765264,49.77765264,1.049256114,45.48921797,30.08296398,133.4301992,632.1639605,617.029309,1,,,,
685,-52341.5186,1186860.969,-47513.4866,1182032.937,61.37745485,61.37745485,1.52659235,38.52827484,38.1385341,212.1648031,876.7755905,569.4418306,1,,,,
686,-52341.5186,1182032.937,-47513.4866,1177204.905,50.77088524,50.77088524,1.39719618,28.29085083,33.56033706,207.5297716,801.189072,526.3842951,1,0.995012381,0.940530083,1,1
687,-52341.5186,1177204.905,-47513.4866,1172376.873,24.98703946,24.98703946,0.798861671,18.25768552,26.55536711,63.15461287,431.6723126,867.6106589,1,0.065597946,0.563401849,0,0
688,-52341.5186,1172376.873,-47513.4866,1167548.841,31.19090838,31.19090838,0.889833009,23.84340068,27.49148509,69.75958531,468.1383007,814.5470182,1,0.033127173,0.314683795,0,0
689,-52341.5186,1167548.841,-47513.4866,1162720.809,51.49592982,51.49592982,0.999586259,38.14275701,32.24342305,111.3667527,592.88133,836.9980237,2,,,,
690,-52341.5186,1162720.809,-47513.4866,1157892.777,59.83717913,59.83717913,1.077440892,44.06092685,35.03554933,134.1432043,663.0727405,852.5106821,2,,,,
691,-52341.5186,1157892.777,-47513.4866,1153064.745,63.88856332,63.88856332,1.138028439,45.42697636,36.90772503,148.7759398,708.0978626,885.8154289,4,,,,
692,-52341.5186,1153064.745,-47513.4866,1148236.713,67.06624219,67.06624219,1.177601256,45.70617633,37.47523089,157.6536174,732.0185062,917.8729834,2,,,,
693,-52341.5186,1148236.713,-47513.4866,1143408.681,69.81556554,69.81556554,1.197622444,45.77894415,36.79085391,159.8033252,735.5109159,949.850281,2,,,,
694,-52341.5186,1143408.681,-47513.4866,1138580.649,67.12293972,67.12293972,1.173185142,41.46705839,34.87508034,146.9226101,697.1377265,1056.600969,1,,,,
695,-52341.5186,1138580.649,-47513.4866,1133752.617,58.20262215,58.20262215,1.101580246,32.49917401,32.24248816,122.3019117,623.2900899,1239.508395,0,,,,
696,-52341.5186,1133752.617,-47513.4866,1128924.585,80.853674,80.853674,1.250451936,43.20784358,34.76120456,147.4891425,724.3927944,1044.855962,0,,,,
697,-52341.5186,1128924.585,-47513.4866,1124096.553,106.8572187,106.8572187,1.395438575,51.62113748,36.88586164,168.0991974,821.4052289,889.2803938,2,,,,
698,-52341.5186,1124096.553,-47513.4866,1119268.521,136.9404623,136.9404623,1.52176575,55.65582698,38.72020491,180.1959612,906.3396749,814.6931776,0,,,,
699,-52341.5186,1119268.521,-47513.4866,1114440.489,181.291205,181.291205,1.664418372,57.36416176,41.25531189,189.6268084,1010.983315,783.5861617,0,,,,
700,-52341.5186,1114440.489,-47513.4866,1109612.457,224.6000876,224.6000876,1.779933603,57.45333829,43.65037022,195.1214449,1103.826388,777.7579278,0,,,,
701,-52341.5186,1095128.361,-47513.4866,1090300.329,179.2275895,179.2275895,2.008111352,63.2191152,42.80723506,245.1573656,1133.623268,836.8303221,1,,,,
702,-52341.5186,1090300.329,-47513.4866,1085472.297,188.076587,188.076587,2.060172872,63.3719993,43.16897336,254.1091465,1172.368402,902.9547905,1,,,,
703,-52341.5186,1085472.297,-47513.4866,1080644.265,215.8466617,215.8466617,2.197797968,62.64949837,44.63521672,269.7232158,1266.041817,1021.52917,1,,,,
704,-52341.5186,1080644.265,-47513.4866,1075816.233,258.8022401,258.8022401,2.389162811,61.75710735,46.84811507,289.9385577,1407.596707,1183.852045,0,,,,
705,-52341.5186,1075816.233,-47513.4866,1070988.201,271.1010596,271.1010596,2.455347348,60.68875347,48.18431923,299.7252753,1477.336629,1276.740855,2,,,,
706,-52341.5186,1070988.201,-47513.4866,1066160.169,270.7994356,270.7994356,2.708691855,53.36303114,52.21453774,309.126558,1538.022868,1378.18979,1,,,,
707,-52341.5186,1066160.169,-47513.4866,1061332.137,301.0650668,301.0650668,3.048116598,46.4298161,57.85609697,323.7770736,1676.602743,1536.66063,1,,,,
708,-52341.5186,1061332.137,-47513.4866,1056504.105,326.3630226,326.3630226,2.722705043,49.93108144,58.09205077,310.6300961,1663.88953,1390.290672,1,,,,
709,-52341.5186,1056504.105,-47513.4866,1051676.073,267.0399364,267.0399364,2.633436595,50.85264006,55.81586289,309.5158667,1521.516045,1269.236391,1,,,,
710,-52341.5186,1051676.073,-47513.4866,1046848.041,224.6525776,224.6525776,3.065876265,43.10988406,59.90598415,335.9356515,1515.762572,1379.296511,4,,,,
711,-52341.5186,1046848.041,-47513.4866,1042020.009,222.7229993,222.7229993,3.843517944,29.10653843,69.8075085,381.4564538,1663.004449,1676.265576,0,,,,
712,-52341.5186,1042020.009,-47513.4866,1037191.977,201.0912847,201.0912847,3.426234681,37.69248571,62.89746711,355.5629921,1532.31751,1471.761201,1,,,,
713,-52341.5186,1037191.977,-47513.4866,1032363.945,172.0946811,172.0946811,2.796229991,50.26916149,53.44089386,319.4806742,1350.056539,1172.452571,1,,,,
714,-52341.5186,1032363.945,-47513.4866,1027535.913,160.9088928,160.9088928,2.664120709,54.43361549,50.32222286,313.3292096,1303.076112,1072.918181,1,,,,
715,-52341.5186,1027535.913,-47513.4866,1022707.881,159.287184,159.287184,2.718038682,54.9900821,49.94582156,318.0225668,1312.287028,1060.490173,1,,,,
716,-47513.4866,1191689.001,-42685.4546,1186860.969,56.15480143,56.15480143,1.161887648,55.842048,32.42034352,160.6409029,702.4113986,639.357679,1,,,,
717,-47513.4866,1186860.969,-42685.4546,1182032.937,56.71763713,56.71763713,1.228883049,57.18883479,33.31434712,177.4767184,737.9323506,634.5811583,0,,,,
718,-47513.4866,1182032.937,-42685.4546,1177204.905,47.39552472,47.39552472,1.092545383,50.00407726,30.04173977,155.9860984,646.6715297,651.2582696,2,,,,
719,-47513.4866,1177204.905,-42685.4546,1172376.873,29.51986648,29.51986648,0.908478218,29.90410138,27.08296207,85.0193378,452.2766069,837.3688071,2,0.003155632,0.100203271,0,0
720,-47513.4866,1172376.873,-42685.4546,1167548.841,31.02833256,31.02833256,0.886115902,29.57713378,26.91189548,84.64160019,473.4996421,862.9926769,2,0.009942615,0.43442756,0,0
721,-47513.4866,1167548.841,-42685.4546,1162720.809,51.60315076,51.60315076,1.038328025,46.84516605,32.87997127,126.4544385,616.880908,851.4386364,2,,,,
722,-47513.4866,1162720.809,-42685.4546,1157892.777,60.641338,60.641338,1.119617971,48.90689672,36.10801531,148.171212,687.3104205,913.112216,4,,,,
723,-47513.4866,1157892.777,-42685.4546,1153064.745,64.14907524,64.14907524,1.167983779,44.97612876,38.54033095,160.7074118,725.692256,1009.83807,0,,,,
724,-47513.4866,1153064.745,-42685.4546,1148236.713,65.82891112,65.82891112,1.194808148,41.13586648,39.96341215,166.4762814,743.3380795,1086.966947,2,,,,
725,-47513.4866,1148236.713,-42685.4546,1143408.681,67.79074876,67.79074876,1.208024726,40.73513903,39.01448109,163.5992474,739.4059124,1102.759144,2,,,,
726,-47513.4866,1143408.681,-42685.4546,1138580.649,61.35941725,61.35941725,1.151881695,34.84195315,35.68736247,139.2890371,670.9409793,1222.804692,1,,,,
727,-47513.4866,1138580.649,-42685.4546,1133752.617,38.28965545,38.28965545,0.975072957,17.4751842,30.35791053,88.42588807,511.5703228,1550.080138,0,0.015363064,0.74737082,0,0
728,-47513.4866,1133752.617,-42685.4546,1128924.585,68.85209465,68.85209465,1.191945481,34.1846065,34.9705803,129.7780236,665.9820176,1253.587895,1,,,,
729,-47513.4866,1128924.585,-42685.4546,1124096.553,98.7799592,98.7799592,1.367369112,47.43396858,37.42924159,162.8430912,796.9998454,1007.99134,2,,,,
730,-47513.4866,1124096.553,-42685.4546,1119268.521,123.7475503,123.7475503,1.487866019,53.72280343,38.81235286,179.1933852,880.9376374,891.9822493,1,,,,
731,-47513.4866,1119268.521,-42685.4546,1114440.489,149.3242628,149.3242628,1.593301941,56.96779802,40.13050821,189.4432583,952.0658461,834.533828,1,,,,
732,-47513.4866,1114440.489,-42685.4546,1109612.457,168.3716635,168.3716635,1.659146818,58.14227692,41.03456645,194.0524395,997.757672,808.5506236,1,,,,
733,-47513.4866,1085472.297,-42685.4546,1080644.265,237.2273526,237.2273526,2.189089818,66.36891389,45.37197262,279.0345247,1352.858264,1085.122327,1,,,,
734,-47513.4866,1080644.265,-42685.4546,1075816.233,351.8586135,351.8586135,2.474048511,76.9516128,50.17559858,340.8063752,1785.59281,1449.185546,1,,,,
735,-47513.4866,1075816.233,-42685.4546,1070988.201,429.7680927,429.7680927,2.670429526,82.47617267,53.99889496,378.633217,2070.540731,1684.247003,0,0.999261231,0.999954234,1,1
736,-47513.4866,1070988.201,-42685.4546,1066160.169,416.5657983,416.5657983,2.682062063,58.72200853,59.48580651,317.9994316,1877.740133,1512.026272,1,,,,
737,-47513.4866,1066160.169,-42685.4546,1061332.137,671.5284892,671.5284892,3.122738877,42.86131354,78.81915066,320.6436805,2460.240463,1888.48137,1,,,,
738,-47513.4866,1061332.137,-42685.4546,1056504.105,629.7719993,629.7719993,3.064868301,43.13283443,77.05805072,317.628484,2357.888711,1809.320292,1,,,,
739,-47513.4866,1056504.105,-42685.4546,1051676.073,370.599857,370.599857,2.696130128,50.40838101,61.17975676,305.1859249,1743.068952,1394.70149,1,,,,
740,-47513.4866,1051676.073,-42685.4546,1046848.041,254.2041885,254.2041885,2.718546424,50.18162533,56.60714736,310.6556516,1503.683536,1273.962037,0,,,,
741,-47513.4866,1046848.041,-42685.4546,1042020.009,212.8951986,212.8951986,2.928494074,46.55373149,57.52244539,324.500604,1458.309466,1304.045887,0,,,,
742,-47513.4866,1042020.009,-42685.4546,1037191.977,191.7560508,191.7560508,2.903862409,47.43062966,56.16789596,323.4989297,1409.048478,1261.617754,1,,,,
743,-47513.4866,1037191.977,-42685.4546,1032363.945,174.7823547,174.7823547,2.701842023,51.71921729,52.70427884,311.992589,1334.343478,1152.067882,0.800000012,,,,
744,-42685.4546,1186860.969,-37857.4226,1182032.937,61.14132361,61.14132361,1.137592946,95.56733632,33.06845111,184.6279455,730.9800247,696.521064,1,,,,
745,-42685.4546,1182032.937,-37857.4226,1177204.905,58.35641223,58.35641223,1.105028493,99.97136364,32.87434132,179.3246643,709.3779029,707.7744804,2,,,,
746,-42685.4546,1177204.905,-37857.4226,1172376.873,45.73012452,45.73012452,1.043359368,69.90994672,33.04766285,135.401805,614.36593,745.7056781,1,,,,
747,-42685.4546,1172376.873,-37857.4226,1167548.841,35.53247653,35.53247653,0.999448282,40.72816122,32.74126558,103.3777714,547.6036823,812.8107785,4,,,,
748,-42685.4546,1167548.841,-37857.4226,1162720.809,54.33465515,54.33465515,1.101264256,57.51857781,35.40315101,145.4468981,663.1600349,864.2505217,2,,,,
749,-42685.4546,1162720.809,-37857.4226,1157892.777,61.89093481,61.89093481,1.173374906,51.84504933,38.338799,164.4198599,723.4797253,997.679552,4,,,,
750,-42685.4546,1157892.777,-37857.4226,1153064.745,62.17549657,62.17549657,1.199383793,37.70138475,42.11729595,174.4312917,752.8755269,1214.325781,0,,,,
751,-42685.4546,1153064.745,-37857.4226,1148236.713,58.173237,58.173237,1.185615327,24.29166941,47.17380329,177.096913,757.4297177,1415.555362,0,,,,
752,-42685.4546,1148236.713,-37857.4226,1143408.681,64.64545691,64.64545691,1.220842541,32.16360673,43.05832145,173.2659866,757.9789844,1289.018123,0,,,,
753,-42685.4546,1143408.681,-37857.4226,1138580.649,66.32640718,66.32640718,1.219017732,34.88072007,39.12346975,154.2628611,717.7353927,1257.515992,1,,,,
754,-42685.4546,1138580.649,-37857.4226,1133752.617,47.27490775,47.27490775,1.105616712,19.41497093,36.47801313,96.90696774,561.1905036,1575.775031,2,0.015128806,0.897414086,0,0
755,-42685.4546,1133752.617,-37857.4226,1128924.585,60.94494249,60.94494249,1.181881792,26.3053149,37.02672087,113.4074556,623.3479215,1448.54168,1,,,,
756,-42685.4546,1128924.585,-37857.4226,1124096.553,96.15726153,96.15726153,1.373769145,44.76289797,38.68543797,163.1540684,797.2194345,1096.679651,1,,,,
757,-42685.4546,1124096.553,-37857.4226,1119268.521,117.2422187,117.2422187,1.482377906,52.0584625,39.58997765,181.3039206,877.1193926,962.6951282,0,,,,
758,-42685.4546,1119268.521,-37857.4226,1114440.489,133.6255463,133.6255463,1.561190605,55.94443251,40.15134359,190.7437636,928.4210703,892.3384282,2,,,,
759,-42685.4546,1080644.265,-37857.4226,1075816.233,481.093408,481.093408,2.7504003,92.1598791,54.89881644,411.8784346,2280.547888,1844.579388,1.5,,,,
760,-42685.4546,1075816.233,-37857.4226,1070988.201,455.9444122,455.9444122,2.695273668,84.68626426,55.25313583,386.3978435,2153.802598,1736.897204,1.5,,,,
761,-42685.4546,1070988.201,-37857.4226,1066160.169,475.6300616,475.6300616,2.71875597,58.74673718,63.1600254,319.7552063,2015.0749,1581.43896,1,,,,
762,-42685.4546,1066160.169,-37857.4226,1061332.137,814.5652217,814.5652217,3.400428224,37.10519446,90.38632054,330.4158321,2809.366147,2116.699512,1,0.999982261,0.99999915,1,1
763,-42685.4546,1061332.137,-37857.4226,1056504.105,762.2302888,762.2302888,3.307360748,38.34892301,87.00301372,325.6227928,2678.63915,2023.360311,1,,,,
764,-42685.4546,1056504.105,-37857.4226,1051676.073,429.7188827,429.7188827,2.723818165,50.11528858,64.24344583,302.8048164,1868.925956,1463.909565,0,,,,
765,-42685.4546,1051676.073,-37857.4226,1046848.041,282.2028057,282.2028057,2.577100668,53.07075898,55.98235363,299.320206,1531.402126,1249.325021,1,,,,
766,-42685.4546,1046848.041,-37857.4226,1042020.009,232.1603847,232.1603847,2.612365371,52.53535836,54.32500279,303.2821416,1433.824428,1205.504534,0,,,,
767,-37857.4226,1182032.937,-33029.3906,1177204.905,73.15828116,73.15828116,1.130993417,208.1256867,33.63023003,263.0265835,855.1614438,639.8076559,0,,,,
768,-37857.4226,1177204.905,-33029.3906,1172376.873,51.23636098,51.23636098,1.054209774,101.5052233,35.12287452,144.965389,635.0197939,558.5845839,1,0.017116983,0.123258675,0,0
769,-37857.4226,1172376.873,-33029.3906,1167548.841,41.01378646,41.01378646,1.046185139,52.85759789,37.72287553,116.8655949,597.6357812,702.5251869,1,0.035254687,0.224258613,0,0
770,-37857.4226,1167548.841,-33029.3906,1162720.809,57.12062045,57.12062045,1.145233926,64.27876531,38.06594371,158.6742495,700.494252,857.0886531,1,,,,
771,-37857.4226,1162720.809,-33029.3906,1157892.777,63.87218374,63.87218374,1.237532546,52.56495263,40.52858385,179.7076128,762.2457968,1071.702036,2,,,,
772,-37857.4226,1157892.777,-33029.3906,1153064.745,61.29510655,61.29510655,1.243881958,30.21367369,42.60517651,187.830537,781.0711809,1373.090724,2,,,,
773,-37857.4226,1153064.745,-33029.3906,1148236.713,58.41630352,58.41630352,1.192876476,16.08082054,45.14278481,185.4454561,780.7956324,1613.321158,2,0.116482723,0.872436676,0,1
774,-37857.4226,1148236.713,-33029.3906,1143408.681,64.28064698,64.28064698,1.246752388,27.54409304,44.47554495,183.5086508,781.3460017,1387.118113,2,,,,
775,-37857.4226,1143408.681,-33029.3906,1138580.649,72.00502217,72.00502217,1.2857859,35.46052897,41.58976576,172.3577452,770.7781392,1269.92963,1,,,,
776,-37857.4226,1138580.649,-33029.3906,1133752.617,71.69541903,71.69541903,1.271082391,33.0963514,39.80501244,148.3060424,720.9723225,1335.232263,1,,,,
777,-37857.4226,1133752.617,-33029.3906,1128924.585,83.15351948,83.15351948,1.325900617,36.32730713,39.95775717,152.7726234,755.5617064,1288.367996,0,,,,
778,-37857.4226,1128924.585,-33029.3906,1124096.553,105.50973,105.50973,1.442543442,45.1312981,41.07529402,176.7730156,852.76738,1134.898039,1,,,,
779,-37857.4226,1124096.553,-33029.3906,1119268.521,120.2020648,120.2020648,1.518137366,50.72888053,41.40857195,189.0339611,907.3532126,1033.533665,0,,,,
780,-37857.4226,1119268.521,-33029.3906,1114440.489,128.8540563,128.8540563,1.563303977,54.43255819,41.17896162,194.6900782,933.8338393,960.6547592,1,,,,
781,-33029.3906,1186860.969,-28201.3586,1182032.937,100.4019381,100.4019381,1.308993681,324.8815881,36.62701105,401.1413257,1132.005267,706.035136,0,,,,
782,-33029.3906,1182032.937,-28201.3586,1177204.905,167.842662,167.842662,1.273412023,890.8094441,26.40313661,851.0891854,1851.29382,488.8875183,1,,,,
783,-33029.3906,1177204.905,-28201.3586,1172376.873,138.360758,138.360758,1.160558207,736.758523,25.53711643,720.0274594,1606.239384,395.2289807,1,2.33E-11,1.66E-40,0,0
784,-33029.3906,1172376.873,-28201.3586,1167548.841,65.18808992,65.18808992,1.176200174,125.3307054,37.2725317,205.8322156,788.1847015,672.8751309,1,,,,
785,-33029.3906,1167548.841,-28201.3586,1162720.809,69.42232651,69.42232651,1.310076787,71.47669022,40.97303191,177.5357848,783.6899713,848.851198,0,,,,
786,-33029.3906,1162720.809,-28201.3586,1157892.777,67.16026682,67.16026682,1.327343769,50.46401793,43.10478982,191.4049537,800.5601814,1109.742448,1,,,,
787,-33029.3906,1157892.777,-28201.3586,1153064.745,58.23916806,58.23916806,1.327954105,24.00161531,42.91606804,202.3645703,798.4041562,1416.943947,0,0.09721195,0.680867894,0,0
788,-33029.3906,1153064.745,-28201.3586,1148236.713,56.85771457,56.85771457,1.262373922,17.10555155,45.10776924,202.5380638,803.1420837,1482.977548,0,0.112091438,0.630092883,0,0
789,-33029.3906,1148236.713,-28201.3586,1143408.681,67.91028138,67.91028138,1.311565651,29.08283822,44.26609772,195.9854487,813.0069182,1364.624984,1,,,,
790,-33029.3906,1143408.681,-28201.3586,1138580.649,78.76662055,78.76662055,1.366012914,36.39549533,43.44247288,189.1274069,822.9333221,1277.21038,1,,,,
791,-33029.3906,1138580.649,-28201.3586,1133752.617,91.34452207,91.34452207,1.420184193,39.51975378,43.20227581,184.0625361,842.8433806,1252.091962,1,,,,
792,-33029.3906,1133752.617,-28201.3586,1128924.585,111.6766882,111.6766882,1.503734895,41.47834222,44.46452617,189.8530387,904.7068158,1253.599463,0,,,,
793,-33029.3906,1128924.585,-28201.3586,1124096.553,134.2155307,134.2155307,1.596815977,43.99240925,46.22262123,202.4134543,984.7143075,1241.172247,0,,,,
794,-33029.3906,1124096.553,-28201.3586,1119268.521,138.5339826,138.5339826,1.618195304,48.18263658,45.33861663,205.242505,995.0805539,1153.622036,2,,,,
795,-33029.3906,1119268.521,-28201.3586,1114440.489,134.5086377,134.5086377,1.604347284,51.93773071,43.50555911,202.6758477,973.0139123,1057.46438,1,,,,
796,-28201.3586,1191689.001,-23373.3266,1186860.969,87.07611164,87.07611164,1.434749001,137.11935,41.76382739,251.8681113,926.7041766,812.7541712,0,,,,
797,-28201.3586,1186860.969,-23373.3266,1182032.937,88.14294426,88.14294426,1.38385086,186.2210786,40.8456452,295.4948355,979.4948793,786.1633801,0,,,,
798,-28201.3586,1182032.937,-23373.3266,1177204.905,102.145244,102.145244,1.321290019,358.6632717,37.3003827,445.0768324,1198.483327,686.6020569,0,,,,
799,-28201.3586,1177204.905,-23373.3266,1172376.873,86.70931138,86.70931138,1.22032756,309.6208773,33.05063258,433.4981554,1165.913735,544.5603797,1,0.098838975,0.144282603,0,0
800,-28201.3586,1172376.873,-23373.3266,1167548.841,98.95873997,98.95873997,1.722422232,99.65406593,44.33530649,205.7267881,968.1599783,617.2239202,0,0.61507623,0.346870741,1,1
801,-28201.3586,1167548.841,-23373.3266,1162720.809,92.98704882,92.98704882,1.723794006,52.19498738,46.3163503,166.1621718,901.7456972,764.0585265,0,,,,
802,-28201.3586,1162720.809,-23373.3266,1157892.777,67.61276349,67.61276349,1.40511226,40.62609452,46.61762651,195.4315718,819.2955236,1136.857703,1,,,,
803,-28201.3586,1157892.777,-23373.3266,1153064.745,57.70538911,57.70538911,1.410385121,16.76329989,52.12136442,201.7819911,798.113046,1371.897412,1,0.072603627,0.423207746,0,0
804,-28201.3586,1153064.745,-23373.3266,1148236.713,65.44735945,65.44735945,1.389656772,23.79091681,47.40426918,216.5984825,846.0450623,1421.459777,0,,,,
805,-28201.3586,1148236.713,-23373.3266,1143408.681,73.25502222,73.25502222,1.421729078,28.26686745,45.8162621,223.085272,877.2445946,1421.375395,0,,,,
806,-28201.3586,1143408.681,-23373.3266,1138580.649,85.92680684,85.92680684,1.469272281,35.85573921,45.5059563,203.1288647,872.3961185,1323.32243,1,,,,
807,-28201.3586,1138580.649,-23373.3266,1133752.617,106.5002638,106.5002638,1.563973699,39.09880828,46.51631895,200.7329839,921.4526112,1315.364281,1,,,,
808,-28201.3586,1133752.617,-23373.3266,1128924.585,155.8102189,155.8102189,1.741980401,38.29573937,51.82356629,222.0802715,1092.555245,1431.664306,1,,,,
809,-28201.3586,1128924.585,-23373.3266,1124096.553,234.3921793,234.3921793,2.016960525,33.2711574,61.88949411,264.7656738,1385.225246,1686.803467,0,,,,
810,-28201.3586,1124096.553,-23373.3266,1119268.521,192.248611,192.248611,1.85154181,40.99872479,54.48830198,239.8790655,1215.817462,1434.556249,2,,,,
811,-28201.3586,1119268.521,-23373.3266,1114440.489,148.4646664,148.4646664,1.674377035,48.89898862,46.65659916,213.513968,1037.894169,1169.344491,2,,,,
812,-23373.3266,1191689.001,-18545.2946,1186860.969,91.42946366,91.42946366,1.572461265,105.960475,45.10632638,234.3382085,933.1685081,853.4532389,0,,,,
813,-23373.3266,1186860.969,-18545.2946,1182032.937,86.8090054,86.8090054,1.552433133,94.22460629,46.51034371,230.7167736,914.519239,873.8316817,0,,,,
814,-23373.3266,1182032.937,-18545.2946,1177204.905,65.68549628,65.68549628,1.381048837,51.75480289,46.16171208,208.9408876,819.884896,840.1432021,0,0.118058569,0.201287973,0,0
815,-23373.3266,1177204.905,-18545.2946,1172376.873,70.28845194,70.28845194,1.314180678,61.83841736,51.02058027,234.2985145,869.527231,928.3839527,1,0.14287216,0.281245211,0,0
816,-23373.3266,1172376.873,-18545.2946,1167548.841,83.33791277,83.33791277,1.52095905,61.15794613,47.47731153,207.8878011,903.5894436,919.1104727,1,,,,
817,-23373.3266,1167548.841,-18545.2946,1162720.809,82.47624688,82.47624688,1.528850767,46.99079236,46.36841917,193.8213129,883.9750792,986.3670921,1,,,,
818,-23373.3266,1162720.809,-18545.2946,1157892.777,69.49326226,69.49326226,1.411431636,36.5046596,47.88501409,203.0642519,836.913191,1183.952998,1,,,,
819,-23373.3266,1157892.777,-18545.2946,1153064.745,63.82446146,63.82446146,1.391695865,24.64649058,49.86305591,207.1536669,825.7327845,1326.504945,0,,,,
820,-23373.3266,1153064.745,-18545.2946,1148236.713,71.17087977,71.17087977,1.447902755,24.53598479,49.08089513,231.2786074,893.1652941,1458.143973,0,,,,
